zipcode,pdb_org_id,country,org_id,url,address,name,state,city
,16670,,16670,,,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),,
,16672,BR,16672,https://bital.com.br,,BITAL INTERNET,,
,16673,,16673,,,Arikinet Internet Ltda - EPP,,
J8T 8R3,16674,CA,16674,http://www.adaptiv-netwoirks.com,"480 Boul de la Cité
Gatineau QC J8T 8R3",AgniCorp Inc.,QC,Gatineau
08090-000,16675,BR,16675,https://www.cybernetprovedor.com/,"Av. Dr. José Artur Nova, 1867 - Parque Paulistano, São Paulo - SP, 08090-000",L&J REDES DE TELECOMUNICACAO E INFORMATICA LTDA,São Paulo,São paulo
992-0044,16676,JP,16676,https://www.ncv.co.jp/,"4-2-75, Kasuga",Newmedia Corporation,Yamagata,Yonezawa
,16677,CI,16677,https://www.orange.ci/,11 BP 202 Abidjan 11,Orange Cote d'Ivoire,Côte d'Ivoire,Abidjan
13320,16678,BR,16678,http://www.cmctelecom.com.br,165 R. Dr. Barros Júnior,CMC Telecom EIRELI - ME,State of São Paulo,Salto
,16679,,16679,,,TKS Internet Service,,
35690-000,16680,BR,16680,http://www.universotecnologia.com.br,"Rua Benedito Valadares, 281 Loja 02
Centro",UNIVERSO TECNOLOGIA LTDA,MG,Florestal
45120000,16681,BR,16681,http://www.inforbarra.com.br,AV. GETULIO VARGAS SN,INFORBARRA TELECOM,,BARRA DO CHOÇA
068811,16682,SG,16682,http://www.lazada.com,"8 Shenton Way
#41-01",Lazada South East Asia Pte. Ltd.,,Singapore
,16683,,16683,,,West Ky Networks,,
,16684,,16684,,,Ardmore Telephone Company Inc,,
,16685,,16685,,,Data Equipment A/S,,
13480-505,16686,BR,16686,http://www.telnettelecom.net.br,Rua Senador Joaquim Antônio Augusto Barros Penteado Nº403,JOSÉ APARECIDO PEREIRA DA SILVA TELNET - ME,São Paulo,Limeira
,16687,,16687,,,ODATA S.A.,,
26008,16688,DE,16688,https://ffnw.de,,Freifunk Nordwest e.V.,,Oldenburg
99084,16689,DE,16689,https://www.keyweb.de,Neuwerkstr. 45,Keyweb AG,,Erfurt
55042260,16690,BR,16690,http://www.tefnettecnologia.com.br,"Rua Jose Ferreira Torres Galindo, Nº 166
Bairro Jose Carlos de Oliveira",TEFNET TECNOLOGIA,PE,Caruaru
,16691,,16691,,,"ESET, spol. s r.o.",,
,16692,,16692,,,FLIP TELECOMUNICACOES EIRELI,,
60533-642,16693,BR,16693,http://www.ceanettelecom.com.br,"Avenida F, 296
Conjunto Ceará I",C&A NET TELECOM,CE,Fortaleza
11930-000,16694,BR,16694,http://www.mendex.com.br,,Mendex Networks,Sao Paulo,Pariquera-Açu
,16696,,16696,,,SUPERDATA,,
10243,16697,DE,16697,https://www.zalando.de,Tamara-Danz-Straße 1,Zalando SE,Germany,Berlin
,16698,,16698,,,"RECONN. Operator Svyazi, LLC",,
,16700,,16700,,,VivaNet Informatica - LTDA,,
78712,16701,US,16701,https://www.utsystem.edu/offices/telecommunication-services,"(Housed within the UT Austin Campus)
SER 3.319",UT System - Office of Telecommunication Services,TX,Austin
,16702,,16702,,,CONECTA LTDA.,,
,16703,,16703,,,AirGate,,
62-800,16704,PL,16704,https://project2.pl,Al. Wojska Polskiego 62/33,ZORG Robert Wozny,,Kalisz
13250020,16705,BR,16705,http://www.netwave.com.br/,"Avenida Barão de Itapema,120",Netwave Telecomunicações Ltda.,SP,Itatiba
13481-148,16706,BR,16706,http://www.connectwireless.com.br/,Rua Pintassilgo Nº119,CONNECT WIRELLES LTDA - ME,São Paulo,Limeira
79150000,16707,BR,16707,http://www.celerium.com.br,"RUA GONCALVES DIAS, 1190",CELERIUM TELECOMUNICACOES,MS,MARACAJU
63101,16708,US,16708,http://www.cybercon.com,"210 N. Tucker
Suite 700","CYBERCON, INC.",MO,St. Louis
70307000,16709,BR,16709,http://www.fiber7.com.br,"Quadra SCS Quadra 7 Bloco A Sala, 1228
Edificio Executive Office - Patio Brasil",FIBER7 TELECOMUNICACOES LTDA - EPP,DF,BRASILIA
143010,16710,RU,16710,http://www.vltele.com,Marshala Zhukova 12,VL-Telecom Ltd,Moscow Region,Vlasikha
,16711,,16711,,,MOSCONNECT LLC,,
06851,16712,US,16712,http://www.heidmar.com,"383 Main Ave
Suite 505","Heidmar, INC",CT,Norwalk
,16713,,16713,,,Sprious LLC,,
,16714,,16714,,,Level Donetsk LTD,,
125055,16715,IN,16715,http://www.vayunet.co.in,"Ground floor, SK Computers, Suratgaria bazar,",SG IT Infotech Pvt. Ltd.,Haryana,Sirsa
,16716,,16716,,,Societe Atlantique de Telephonie et Communication SARL,,
35520,16717,FR,16717,http://www.awedia.com,10 rue du Bocage,Awedia SARL,Bretagne,La Chapelle des Fougeretz
12190,16718,ID,16718,https://www.nusa.id,"Revenue Tower
Jalan Jend. Sudirman Kav. 52-53 SCBD",PT. Media Antar Nusa,Jakarta,South Jakarta
52691,16719,KR,16719,http://www.scs.co.kr,"SamkwangBuilding 4F technical team
Jinnyangho-ro 532beon-gil",Seokyung Cable Television Company Ltd.,Gyeongsangnam-do,jiju-si
,16720,,16720,,,Net Sathi Networks Pvt. Ltd,,
,16721,,16721,,,Sepanta Communication Development Co. Ltd,,
36013-020,16722,BR,16722,http://velozesmg.com.br/,Avenida Barão do Rio Branco Nº 1865,tecnet provedor telecom ltda me,MG,Juiz de Fora
79800021,16723,BR,16723,http://www.arnetms.com.br,"Av. Weimar Gonçalves Torres, 1592 SL 2",ArNet - Servicos de Conexao a Internet Ltda. - ME,Mato Grosso do Sul,Dourados
79820-101,16724,BR,16724,http://www.turbodouratel.com.br,"Av. marcelino Pires, 242 Jardim Climax",Rosimeire Pereira Souza Gomes ME,Ms,Dourados
,16725,,16725,,,Unolink Telecom Ltda ME,,
226012,16726,IN,16726,http://www.mastekinfosys.com,"gomtinagar Ext
Lucknow",Mastek Infosystems O. Pvt. Ltd.,UP,Lucknow
530-0047,16727,JP,16727,https://cat.net/,"7-2 Nishitenma 6-Chome
Kita-ku",Cat Networks K.K.,Osaka Prefecture,Osaka
03814060,16728,BR,16728,http://www.nwire.net.br,"Rua Bispo Isaias Sucasas , 118 , Jd Matarazzo",NWIRE TELECOM LTDA-ME,Sao Paulo,Sao Paulo
168,16729,YE,16729,https://www.teleyemen.com.ye,"Tahreer Square, TeleYemen Tower",Yemen International Telecommunications Co.,,Sana'a
,16730,RU,16730,http://www.trunkmobile.ru,,"TRUNK MOBILE, INC",,Moscow
75131,16731,CZ,16731,http://www.mitranet.cz/,Bratrska 1114,"MITRANET.CZ, s.r.o.",Czech Republic,Lipnik nad Becvou
03-840,16732,PL,16732,https://cludo.pl,Grochowska 306/308,Cludo Sp. z o.o.,Mazowieckie,Warsaw
10018,16733,US,16733,https://www.transitwireless.com,"1350 Broadway
3rd floor",Transit Wireless LLC.,NY,New York
98004,16734,US,16734,,227 Bellevue Way NE #463,"NGEN Networks, LLC",WA,Bellevue
1344,16735,BD,16735,http://www.circlenetworkbd.net,"Unity Trade Center (3rd floor) Pollibiddot (Bus Stand , Nabinagar, Ashulia, Savar, Dhaka)
Dhaka, Savar, 1344, Bangladesh",CIRCLE NETWORK BANGLADESH,Dhaka,Savar
961,16736,LB,16736,http://www.eaglenet.net.lb,"Hamra square, block b, 3rd floor.",EagleNet s.a.r.l.,,Beirut
82931,16737,US,16737,http://www.nglconnection.com/,P.O Box 212,NGL Connection,WY,Evanston
100150,16738,EC,16738,http://www.saitel.ec,"Olmedo 4-63 y Grijalva
Barrio La Merced",SOLUCIONES AVANZADAS INFORMATICAS Y TELECOMUNICACIONES SAITEL,Imbabaura,Ibarra
660037,16739,RU,16739,http://axioma24.ru/,"2a, office 5, Krayniaya st.","Axioma, LLC",,Krasnoyarsk
,16740,SK,16740,,,RadioLAN spol. s r.o.,,
831009,16741,IN,16741,http://www.asbnetwork.co.in,"17/A, Teachers Colony
Bhalubasa",Ashok Secure Broadband Network Pvt Ltd,Jharkhand,Jamshedpur
,16742,,16742,,,Sanjeevan Networks Services Pvt Ltd,,
401107,16743,IN,16743,http://netxnetwork.in,"A 23 Building No 2 Happy Home Apartment
Shanti Park Mira Road East",NetX Network Solutions And Telecommunication Pvt Ltd,Maharashtra,Thane
10000,16744,AF,16744,https://afghan-wireless.com,"BMC Complex,
Kabul Dar-ul-Aman Road",Afghan Wireless Communications Company,Kabul,Kabul
,16745,,16745,,,Innsbrucker Kommunalbetriebe AG,,
,16746,,16746,,,Xirra GmbH,,
64293,16747,DE,16747,http://www.da-rz.de,Julius-Reiber-Strasse 11,DARZ GmbH,Hessen,Darmstadt
5684 PR,16748,NL,16748,http://www.3musk.nl,De Dieze 35,3MUSK B.V.,Noord Brabant,Best
,16749,RU,16749,http://www.ural.net,,CJSC Ural WES,,Yekaterinburg
,16750,,16750,http://www.europe.hughes.com,,Hughes Network Systems GmbH,,
69190,16751,DE,16751,https://www.sap.com,Dietmar-Hopp-Allee 16,SAP SE,,Walldorf
,16752,,16752,,,Wer liefert was GmbH,,
55118,16753,,16753,https://dtms.de,Taunusstr. 57,dtms converting communication GmbH,RP,Mainz
64293,16754,DE,16754,http://www.entega-medianet.de,Frankfurter Straße 100,ENTEGA Medianet GmbH,Hessen,Darmstadt
,16755,,16755,,,Ntegrated Solutions,,
,16756,,16756,,,MTN Cyprus Limited,,
34398,16757,TR,16757,http://www.vodafone.com.tr,,VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI,Maslak,Istanbul
,16758,,16758,,,Emango Internet Services B.V.,,
45899,16759,DE,16759,https://www.gelsen-net.de,Am Bugapark1 c,GELSEN-NET Kommunikationsgesellschaft mbH,Nordrhein-Westfalen,Gelsenkirchen
,16760,,16760,,,Otto GmbH & Co KG,,
,16761,,16761,,,IIX Corp,,
,16762,,16762,,,Internet Xpress,,
,16763,,16763,,,Servicios Audiovisuales Overon S.L.,,
,16764,DE,16764,https://webdiscount.net,,WEBDISCOUNT GmbH & Co. KG,,
,16765,,16765,,,BS Web Services GmbH,,
,16766,,16766,,,Dokumenta AG,,
65189,16767,DE,16767,https://www.witcom.de,Konradinerallee 25,WITCOM Wiesbadener Informations- und Telekommunikations GmbH,,Wiesbaden
23560,16768,DE,16768,https://www.swhl.de,Geniner Straße 80,Stadtwerke Lübeck Digital GmbH,Schleswig-Holstein,Lübeck
125239,16769,RU,16769,http://tnc.ru,73Б Koptevskaya Ulitsa,Technology & Networks LLC,Moscow,Moscow
,16770,,16770,,,Telewizja Kablowa Koszalin sp. z o. o.,,
,16771,,16771,,,M-REAL NET Ltd.,,
,16772,,16772,,,OJSC RITC,,
,16773,,16773,,,T-Systems International GmbH,,
34415,16774,TR,16774,https://www.milleni.com.tr/,"4. Levent Sultan Selim Mahallesi
Libadiye Sokak No:3 Kagithane",MILLENI.COM,,Istanbul
02742,16775,DE,16775,https://all-inkl.com,Hauptstraße 68,Neue Medien Muennich GmbH,,Friedersdorf
,16776,,16776,,,Icosnet SPA,,
,16777,,16777,,,Leitwert GmbH,,
73479,16778,DE,16778,https://www.netcom-bw.de/,Unterer Brühl 2,NetCom BW GmbH,,Ellwangen
EC2V 6BR,16779,GB,16779,https://www.centralnic.com,Saddlers House,CentralNic Ltd,,LONDON
81677,16780,DE,16780,http://www.thecloud.eu,Leuchtenbergring 3,The Cloud Networks Germany GmbH,Bavaria,Munich
66740,16782,DE,16782,http://www.inexio.net,Am Saaraltarm 1,inexio Informationstechnologie und Telekommunikation Gmbh,Saarland,Saarlouis
29004,16783,ES,16783,https://www.malagadatacenter.com,C/ Eduardo Queipo de LLano Caballero 57-59,MDC Datacenter S.L.,,Malaga
,16784,,16784,,,KOC SISTEM BILGI VE ILETISIM HIZMETLERI ANONIM SIRKETI,,
02-326,16785,PL,16785,http://www.orange.pl,"Al. Jerozolimskie 160
Warszawa",Orange Polska Spolka Akcyjna,,Warsaw
,16786,,16786,,,Bigfoot Telecom Ltd.,,
,16787,,16787,,,RegioNet Schweinfurt GmbH,,
,16789,,16789,,,OJSC Telecommunication networks,,
,16790,RU,16790,http://www.myreset.ru,,Goldlink Ltd.,,Moscow
,16791,UA,16791,https://webcraft-found.com,,Webcraft Found LLC,,Kyiv
,16792,,16792,,,Limited Liability Company WELLCOM-L,,
625008,16793,RU,16793,http://zummer.su/,"81, Molodejnaya st.",Zummer LLC,,Tyumen
,16794,,16794,,,"Comunicaciones Enersol, S.L.",,
,16795,,16795,,,Telecom Service LLC,,
,16796,,16796,,,Technische Universitaet Muenchen,,
,16797,,16797,,,mywire Datentechnik GmbH,,
220030,16798,BY,16798,http://www.ntec.by,"Karl Marx Str., 29, bldg. 2","Republican Unitary Enterprise ""National Traffic Exchange Center""",Belarus,Minsk
,16799,,16799,,,Telenet Solution Ltd,,
,16802,,16802,,,AGO TELECOM S.L,,
70022,16803,IT,16803,,"VIA GRAVINA 28
70022 Altamura BA",Cicorella srl,Puglia,Altamura
,16804,BR,16804,http://www.costadosol.tv.br,,Costa Do Sol TV a cabo,Rio de Janeiro,Cabo Frio
48691,16806,DE,16806,http://www.epcan.de,Stadtlohner Straße 6,Epcan GmbH,NRW,Vreden
22391,16807,DE,16807,https://www.active-servers.com,Kritenbarg 66,active 1 GmbH,Hamburg,Hamburg
,16808,,16808,,,Istanbuldc Veri Merkezi Ltd. Sti,,
,16809,,16809,,,Nunsys S.L.,,
,16810,,16810,,,LIMON YAZILIM VE BILISIM DANISMANLIK HIZMETLERI LIMITED SIRKETI,,
30800,16811,ES,16811,http://www.wimaxonline.es,"Colmenarico 22, Bajo","Wimax On Line, S.L.",Spain,Lorca
28108,16814,ES,16814,https://www.avatel.es,"Avenida de la Transición Española 26, Parque Empresarial Omega, Edificio F",Avatel Telecom S.A.,,Alcobendas
,16815,,16815,,,Stowarzyszenie e-Poludnie,,
29670,16816,ES,16816,http://olivenet.es,Calle Albania 7,Olivenet Network S.L.,Malaga,Marbella
41840,16817,ES,16817,http://www.codinet.es,"Avda Pio XII, 15B",Servicios Digitales Codinet S.L,Sevilla,Pilas
,16818,,16818,,,"World Streamedia, Inc.",,
18194,16819,ES,16819,https://www.misme.net,"c/ Santa Lucía, 4",MismeNet Telecomunicaciones,Granada,Churriana de la Vega
,16820,,16820,,,Profineon GmbH,,
,16821,,16821,,,XPRESSBET INC.,,
63322,16823,DE,16823,http://www.milde.de,Dieburger Str. 2,Milde Software Solutions,Hessen,Roedermark
IS400,16824,IS,16824,https://www.snerpa.is,Mjallargata 1,Snerpa ehf,Westfjords Region,Ísafjörður
1235,16825,PH,16825,http://www.timcorp.net,"5600 Sergio Osmena Highway corner Arellano Street
ZDRC TechnoHub Center Purificacion Street, Brgy, Carmona, 4116 Cavite",Total Information Management Corporation,,Total Information Management Corp.
,16826,,16826,,,Valay Soltution Pvt Ltd,,
,16827,NO,16827,http://www.tampnet.com,,Tampnet AS,,
,16828,,16828,,,Tilaa B.V.,,
74601,16830,CZ,16830,https://www.core4net.cz/,Nakladni 3002/2,"Core4Net, s.r.o.",,Opava
,16831,NZ,16831,http://jsr.com,,Monolith Industries,,
100282,16833,NG,16833,https://www.spectranet.com.ng,"36B Mobolaji Johnsone Avenue
Oregun Industrial Estate, Alausa, Ikeja",Spectranet Limited,Lagos,Lagos
346A,16834,CV,16834,http://www.uniteltmais.cv,Achada Santo Antonio,"UNITEL T Telecomunicacoes, Sociedade Unipessoal S.A.",Santiago,Praia
,16835,GB,16835,https://benjojo.co.uk,,Ben Cartwright-Cox,,London
95008,16836,US,16836,http://www.8x8.com,675 Creekside Way,"8x8, Inc.",CA,Campbell
70507,16837,US,16837,http://www.networkusa.com,94 Francois St,NETWORK USA,LA,Lafayette
,16838,,16838,,,NET COM INFORMATICA LTDA - ME,,
MD2001,16840,MD,16840,https://ihost.md/,"3, Tighina Street
iHost",iHost,Chişinău,Chisinau
28806,16841,ES,16841,http://www.asplhosting.com,"C/ Juan Carlos I, 13, Torre Garrena 2ºC","Advanced Software Production Line, S.L.",Madrid,Alcalá de Henares
,16842,IN,16842,,,Sistemos Information Technology Private Limited,West Bengal,Kolkata
,16843,,16843,,,Sky Waves SARL,,
N/A,16846,CN,16846,http://www.jucc.edu.hk,"c/o Information Technology Services
The University of Hong Kong, Pokfulam Road, Hong Kong",Joint Universities Computer Centre Limited,N/A,Hong Kong
58011-040,16847,BR,16847,http://masttelecom.com.br,Rua Rodrigues Chaves N 200   Bairro Trincheiras,MAST TELECOMUNICACOES E INFORMATICA LTDA,Paraiba,João Pessoa
,16848,,16848,,,World Star Communication,,
,16850,,16850,,,Telewest Inet Ltd.,,
8320000,16851,CL,16851,http://www.alcomchile.com,Club hipico 4676 bodega b 1.21,ALCOM SPA,Santiago,Santiago
,16852,,16852,,,Mark Network Solutions India Pvt. Ltd.,,
76900,16853,BR,16853,https://www.redecompleta.com.br,235 Av. Mal. Rondon,C2M SERVIÇOS DE INFORMATICA E TELECOMUNICÕES,State of Rondônia,Ji-Paraná
570002,16854,IN,16854,http://www.yashtel.in,"No 1 Satvik Splendor 1st floor Kalidasa road Jayalakshmipuram
#2713/4 lakshmi building adipampa road v.v.mohalla",Yashash Cable Network Pvt Ltd,Karnataka,Mysore
,16855,BR,16855,http://www.pontedigital.com.br,"Rua Antonio Alves da Cunha, 60.
Ponte dos Carvalhos",Ponte Digital,Pernambuco,Cabo de Santo Agostinho
68.742-035,16856,BR,16856,http://www.seatelecom.com.br,Rua Coronel Leal. 969a,SEA TELECOM LTDA,Pará,Castanhal
37484000,16857,BR,16857,http://www.heliodora.com.br,"Av: Alvarenga Peixoto, 444",Heliodora Online Ltda,MG,Heliodora
78850-000,16858,BR,16858,http://www.primatectelecom.com.br,"Av. Campo Grande, 930",Primatec Telecom,MT,Primavera do Leste
,16859,,16859,,,"LogicLinks, Inc.",,
,16860,,16860,,,Shivansh Infotech pvt Ltd,,
1007,16861,PH,16861,http://www.dlsu.edu.ph,"2401 Taft Ave.
Malate",De La Salle University Incorporated,Manila,Manila
AZ1106,16862,AZ,16862,http://avirtel.az,"50c M.Araz str., Narimanov dist, Baku, Azerbaijan.",AvirTel LLC,,Baku
97-300,16863,PL,16863,http://www.switch.pl,Daniłowskiego 5/7,"Katarzyna Bednarek ""WEBRING-INTERNET-SOLUTIONS""",łódzkie,Piotrków Trybunalski
,16864,,16864,,,Peter Hessler,,
132114,16866,IN,16866,https://softechinfosol.com,Railway Road Gharaunda,SOFTECH INFOSOL PVT. LTD.,Haryana,Karnal
,16867,,16867,,,Contactual Inc.,,
PMB KA43,16868,GH,16868,http://www.ecoband.net,"AW686 Nii Odai Ayiku Road
Nungua",Ecoband Ltd,,Accra
,16870,,16870,,,"Hughes Network Systems, LLC",,
,16871,,16871,,,BusyInternet Ghana Ltd,,
86720000,16872,BR,16872,http://playboxinformatica.com.br/,"Rua Jacomo Valerio n°43, centro",PLAYBOX INFORMATICA LTDA - ME,PARANA,Sabaudia
,16873,KW,16873,http://www.fasttelco.net,,Fast Telecommunications Company W.L.L.,,
122001,16874,IN,16874,http://www.touchnetindia.net,"​Sco 36, GF-Rear Lane, HUDA Market,
Sector-15 Part-II",Touch Net India Teleservices Pvt. Ltd.,,Gurgaon
SY11 4AD,16875,GB,16875,http://www.defaultroute.co.uk,"The Fort Offices
Artillery Business Park",Defaultroute Limited,Shropshire,Oswestry
00100,16876,FI,16876,https://www.upcloud.com,"Aleksanterinkatu 15B
00100 Helsinki",UpCloud,Uusimaa,Helsinki
,16877,,16877,,,Associacao Porto Digital,,
440010,16878,IN,16878,http://www.orangeinfocom.in,Shop No G-01 Rachna Midas Plot No 51/A Gokulpeth,ORANGE INFOCOM PVT LTD,Maharashtra,Nagpur
,16879,IE,16879,https://www.cablecomm.ie/,"Ardrum Business Park
Main Street",Crossan CableComm Ltd,Co. Longford,Longford
,16880,GH,16880,http://www.bbhweb.net,,ZIPNET Broadband Home Ltd,,Accra
,16881,,16881,https://www.investing.com,,Fusion Media Limited,,
17425,16882,ID,16882,http://www.tgg.net.id,"Jalan Wibawa Mukti II No. 95, Jatiluhur, Jatiasih, Jatiluhur, Jatiasih, Kota Bks, Jawa Barat","Tele Globe Global, PT",Indonesia,Bekasi
,16884,,16884,,,Niagara Catholic District School Board,,
20883,16885,US,16885,https://www.mosaicdataservices.com,"618 Centerpoint Way
#83203","Mosaic Data Services, Inc.",MD,Gaithersburg
,16886,,16886,,,Vodafone Ghana,,
93821342,16887,BR,16887,http://rfstecnologia.net.br,"RS 239, 1082",RFS Tecnologia,Rio Grande do Sul,Sapiranga
,16888,,16888,,,Wayfair LLC,,
66215,16890,MX,16890,http://www.axtel.mx/,"Blvd Diaz Ordaz, Km 3.33, Col Unidad San Pedro L1","Axtel, S.A.B. de C.V.",Nuevo León,"San Pedro Garza Garcia, Nuevo León"
65415000,16891,BR,16891,https://www.regionaltelecom.net.br/,"Praça José Sarney, 08, em Frente a Prefeitura
Praça José Sarney, 08, em Frente a Prefeitura",RegionalWeb Telecomunicações,Maranhão,Coroatá
,16892,,16892,,,Colonial IU 20,,
5744,16893,GH,16893,https://www.wacren.net,"African University House
Trinity Avenue",West and Central African Research Network,Greater Accra Region,East Legon
,16894,,16894,https://saifuddin.my,,Mohammad Saifuddin Bin Sairin,,
,16895,,16895,,,Super Tech STL Limited,,
4600,16896,AR,16896,https://unju.edu.ar,Avenida Bolivia 1239,Universidad Nacional de Jujuy,Jujuy,San Salvador de Jujuy
2700,16898,AR,16898,http://www.tecnoazar.com.ar,9 de Julio 119,TECNO AZAR S.A.,Buenos Aires,Pergamino
13000,16899,CZ,16899,https://www.spcss.cz,Na Vápence 915/14,"Statni pokladna Centrum sdilenych sluzeb, s.p.",,Prague
72704,16900,US,16900,http://www.ozarksgo.net,3641 Wedington Drive,"OzarksGo, LLC",Arkansas,Fayetteville
,16901,,16901,,,Markus Witt,,
23321,16902,GH,16902,http://www.knetgh.com,"No 12 Roman Ridge Street
Roman Ridge",K-Net Ghana,Greater Accra,Accra
09951-310,16903,BR,16903,http://webair.net.br,"Rua manoel Ramos Domingues, 42.",Evolution IP Telefonia e Informática ltda,SP,Diadema
22753,16904,BR,16904,http://www.nethouserj.com.br,1192 Av. Eng. Souza Filho,Nexthop Informatica Ltda.,State of Rio de Janeiro,Rio de Janeiro
69907848,16905,BR,16905,http://www.semfronteiras.net.br,"Travessa Isaias, Nº 208, Belo Jardim I",SEM FRONTEIRAS TELECOMUNICAÇÕES LTDA,Acre,Rio Branco
94104,16906,US,16906,https://www.wish.com,"1 Sansome St.
FL 40",CONTEXTLOGIC INC.,CA,San Francisco
604-8166,16907,JP,16907,https://www.kagoya.jp/,nakagyou-ku,KAGOYA JAPAN Inc.,kyoto-hu,kyoto-shi
07985-160,16908,BR,16908,http://jrconect.com/,"Rua Nova lima Nº 48, bairro Jardim Alegria",Jr Conect Solucoes Em Rede Ltda - ME,SP,Francisco Morato
,16909,,16909,,,Braintrust Ltd,,
82716,16910,US,16910,http://www.cchwyo.org,501 S. Burma Ave,Campbell County Health,WY,Gillette
87112-010,16911,BR,16911,https://inovafibra.com/,,Inova Fibra Telecom Ltda,,SARANDI
74172,16913,DE,16913,http://www.bechtle.com,Bechtle Platz 1,Bechtle AG,BW,Neckarsulm
,16914,,16914,,,Molten Group,,
66793,16915,DE,16915,http://www.netbuild.net,Alfred-Nobel-Allee 38,Net-Build GmbH,Saarland,Saarwellingen
,16916,,16916,,,Aonet Provedor de Internet LTDA - ME,,
68130-00,16917,BR,16917,http://www.redemultitelecom.com.br,"Rua Tancredo Neves, 641, centro",MULTI TELECOM E COMERCIO DE INFORMATICA EIRELI ME,Pará,Prainha
56520000,16918,BR,16918,http://www.rpnnetprovedor.com.br,"Rua Aurora Laerte Cavalcanti, 68
87 38551957",J.R da Silva Almeida-ME,Pernambuco,Buique
35382-000,16919,BR,16919,https://infornetfibra.com/,"Rua Coronel Francisco Martins Silva
98",I3 Telecomunicações LTDA,MG,Piedade de Ponte Nova
79086-430,16921,BR,16921,http://www.topnetms.com.br/,"R PIRITUBA
111",TOPNET-MS LTDA - ME,MATO GROSSO DO SUL,CAMPO GRANDE
29930-330,16922,BR,16922,http://www.supernetes.com.br,Praça São Benedito n180,Mariana Coelho Barra me,ES,São Mateus
